DeviceID,GASMETERID,block_code
83769577,,1014
31034092,,1014
31034100,,1014
52300809,46301978.0,1014
52300802,,1014
83779406,,3003
11850810,,1010
338379445,,1009
11672073,,2005
18204003,,1026
18204189,,1026
30727241,,1026
18204916,,1026
18204920,,1026
18203951,,1026
18204922,,1026
18204190,,1026
18204894,,1026
18204937,,1026
18204910,,1026
18204925,,1026
18204924,,1026
18204938,,1026
18204902,,1026
18204890,,1026
18204933,,1026
18204932,,1026
18204179,,1026
18204181,,1026
18204899,,1026
18204178,,1026
18204195,,1026
18204934,,1026
31051280,34356475.0,1030
31051116,90975001.0,3022
20377697,54363644.0,3022
20377723,90971908.0,3022
31805830,34356390.0,1030
31800972,33465104.0,1030
29340705,49768666.0,3035
29340726,33418196.0,3034
29618963,,3035
52061990,56357030.0,3035
29618987,,3035
29619041,,3035
29340704,90971942.0,3034
29340703,33466451.0,3034
20394534,56365846.0,2015
56696786,54356210.0,2015
20394965,54354606.0,2015
20393285,,2015
56696627,,2007
20868476,,2007
56696624,92337863.0,2015
83771632,90156020.0,2015
31026096,,2015
31026135,,2015
11209462,,2007
83779335,,2015
83771791,54459883.0,2015
57491478,54460498.0,2015
57491443,54460328.0,2015
57491468,54457943.0,2015
57491444,54460129.0,2015
57491952,54460052.0,2015
57491467,54362794.0,2015
57491445,,2015
17518426,54354618.0,2015
17518369,56354799.0,2015
57491461,54460454.0,2015
56042089,,2018
31772615,,2015
31745266,54460351.0,2015
20868486,46334892.0,2015
31772796,,2015
57491413,90974960.0,2016
83771817,90974862.0,2015
20868548,90974259.0,2015
20868499,90974210.0,2015
20868468,90974264.0,2015
83771875,,2016
31772583,54460105.0,2015
31772569,,2015
57491457,,2015
31773082,54356188.0,2015
31772585,,2015
31772590,,2015
31772560,,2015
31773080,54458058.0,2015
31772562,90971930.0,2015
31772582,90971952.0,2015
11209482,56356505.0,2015
20868465,,2019
55968306,,1016
83771749,,2006
20376892,54356263.0,3010
57529436,92351842.0,3010
20379630,49755963.0,3010
31805072,90972045.0,3010
20378388,90974891.0,3010
31804984,54356213.0,3010
11571355,,3010
11571354,,3010
57553398,49760381.0,3010
52062001,46335698.0,3010
30525947,97064063.0,1004
30129396,,1004
52300801,,1008
30524656,34356488.0,1008
30525949,90971919.0,1004
56976435,90972184.0,1004
52300794,,1005
83779431,41115425.0,2002
16938154,,2023
29397935,,2023
29398203,,2023
29397933,,2023
29397931,,2023
29397928,,2023
28941755,,2023
29397927,,2023
29398366,,2023
29398384,,2023
29397930,,2023
29397937,,2023
29398365,,2023
29398364,,2023
56843259,,2023
29398048,,2023
83771931,41114785.0,2023
56971253,,2023
77133753,,2023
31807788,49747444.0,3016
31807801,49767765.0,3016
31807787,54458030.0,3016
31807799,40484127.0,3024
31044972,35568297.0,3024
31807790,35568791.0,3024
31807789,40487738.0,3024
31802673,90953563.0,1032
31802672,49747447.0,1032
31803140,46300148.0,1032
31803100,35562543.0,1032
31804723,54354586.0,1032
20381112,94746255.0,3028
31806287,40468340.0,2039
57533251,97049132.0,3028
31806001,92337544.0,2039
20377747,,2039
57553324,35569216.0,1034
20380355,,1032
57531689,54460056.0,1034
31805796,46301387.0,1034
57531688,90974812.0,1032
57553330,49755907.0,1032
57553326,46263656.0,1034
20380344,46302280.0,1034
31801280,56355585.0,1032
31800852,,1034
31804759,46263932.0,1032
30727044,34356181.0,1032
20376605,54356421.0,1032
31801473,,2002
18198269,35606822.0,2000
31806479,90972243.0,3014
52300883,49761155.0,3014
31806478,,3014
30129430,46335202.0,3014
31806477,40474025.0,3014
31806476,40474476.0,3014
31806499,56356347.0,3014
31802760,49768146.0,3014
83769509,90974817.0,1002
83769546,97064067.0,1002
83769532,46335003.0,1002
83769533,90953457.0,1002
83769530,97048775.0,1002
83769531,97064093.0,1002
83770075,,1000
31048948,40481200.0,1010
31048993,,1010
31048523,35574228.0,1010
31033973,40488318.0,1010
31048738,40474039.0,1010
31803153,40474891.0,1009
31044968,90974168.0,1010
31806454,46301050.0,1009
31048975,94746351.0,1010
31803218,56356870.0,1009
31803224,56356550.0,1009
31803152,40475334.0,1009
31048958,35612762.0,1010
31048974,40474863.0,1010
31042194,,1010
31033972,,1010
31043058,40489554.0,1009
57059352,40488337.0,1009
28356543,40468320.0,1009
56763255,35590932.0,1009
20377076,46301167.0,3012
20380998,33466379.0,3012
20377568,49768082.0,3012
31802820,92337927.0,3012
31044943,54458036.0,3012
31803377,46263640.0,3013
20377625,49755768.0,3014
31744870,54355482.0,3014
31803222,35527503.0,3014
20377578,40474406.0,3012
56506615,49755719.0,3014
31043070,,1000
31803190,,3013
31744868,54356376.0,3012
20377702,40488424.0,3014
31806222,35569432.0,3012
31048992,,3012
31804772,,3014
31801966,97049181.0,3014
20376955,49768487.0,3012
31744869,,3012
20377684,46301366.0,3012
20868494,92351453.0,4002
20393918,35609350.0,4002
83771795,92337831.0,4007
85117259,,4007
85117256,,4007
85117253,,4007
85117260,,4007
85117258,,4007
85117255,,4007
84260204,,4007
85117257,,4007
85117254,,4007
31772671,,4003
20394486,92337732.0,4002
83779442,90008632.0,2008
55727203,40468336.0,2002
83779488,52195862.0,2002
83771825,49747459.0,2002
11671961,56809521.0,2002
52025004,90972324.0,2002
29397985,56754469.0,2002
20393147,,2002
11672057,90972229.0,2001
11671940,,2000
56506629,,1002
56504312,90972391.0,1006
31802591,54459882.0,1006
31805097,54459856.0,1006
30129371,35569004.0,1006
57531797,40488284.0,1006
31802049,90971906.0,1006
18198237,90971897.0,1006
31800836,35591027.0,1006
56764345,,1006
56974334,,1006
56976516,54327809.0,1006
31048945,,1006
31048929,,1006
57059470,,1006
31802815,46335321.0,1006
31805077,90953528.0,1006
20378955,54460290.0,1006
20376796,35570787.0,1006
31049005,,1006
29339901,,1006
29339909,56356125.0,1006
29339895,54458147.0,1006
31801731,,1006
83771861,,1011
20377720,90972183.0,4015
20377051,90974793.0,4015
20380951,54457921.0,4013
20377730,49755801.0,4015
31048930,46301571.0,4013
20376054,56356012.0,4015
31048124,46302479.0,4013
31048119,90953482.0,4013
20380943,34356285.0,4015
31048279,40484555.0,4013
20376816,90972344.0,4013
20377057,92337532.0,4013
20376834,,4013
20376817,90972222.0,4013
29926176,46300724.0,4015
20380944,33466566.0,4013
31034108,54460225.0,2011
20377691,90974981.0,2011
83769743,46301906.0,2011
31800870,46301885.0,2011
20378985,,2013
56764317,,2013
31800878,,2011
31800874,,2011
20378970,56354493.0,2011
28013021,,2011
20376665,90953491.0,2013
31800875,54458020.0,2011
31800877,56354561.0,2011
29925018,40468132.0,3004
28356601,46302486.0,3005
20176574,40474599.0,3005
29925015,46261462.0,3004
18019469,,3004
11565970,92337966.0,3005
20176510,56356561.0,3004
20176578,40489046.0,3004
20176576,40488644.0,3004
31019618,,2032
31019616,,2032
20393157,,2032
55728121,,2032
20394715,,2032
31026001,,2029
20394332,,2029
20868433,,2018
29995182,56754548.0,2029
31026005,,2029
31772640,,2029
20393573,,2032
20393406,,2029
57242501,,2032
18093583,,2029
18092430,,2029
18089440,,2032
20393560,,2029
57253306,,2038
30350244,,2038
57253304,,2038
83771695,56754544.0,2038
30350050,,2038
83779267,,2028
20868434,40475223.0,2028
52210864,,2028
31026004,,2032
31025972,,2033
20394698,,2033
20393427,,2032
20393571,,2032
31025999,,2032
31025971,,2033
20394650,,2032
20119906,100493793.0,2033
52221973,,2032
31684209,,2032
31376261,,2032
31026028,,2032
31772810,,2038
20852949,,2038
83771693,91563640.0,2038
20394216,,2038
57580319,,2038
31026044,,2030
52221992,,2030
20106497,93261210.0,2030
31019341,,2030
20393401,,2030
56763376,,2030
30350066,,2030
17516160,,2030
31025787,,2030
31019588,,2030
31772701,,2030
20394457,,2030
31772571,,2038
11671938,,2032
56971262,35593236.0,2028
31026116,,2032
20868444,,2033
31019600,,2032
31772618,,2032
52221964,,2032
31019304,,2032
57491424,,2017
31025983,,2032
20868409,,2032
52039555,,2032
20393565,,2032
52030634,93256837.0,2032
31026112,,2032
31026105,,2033
31745263,,2032
17518372,,2029
20394662,,2032
11672051,90114594.0,2032
31026114,,2032
31025977,,2032
31772622,,2032
31026029,,2029
20394694,,2029
20393583,,2032
20393585,,2032
20393558,,2032
17518382,,2029
30350063,,2037
18092429,,2038
31745271,,2038
20393289,,2038
20394333,,2038
20394972,,2038
52221953,,2038
83771822,93277939.0,2038
18092420,,2038
83770260,,2038
52221972,,2038
31025837,,2038
30350049,,2038
18204362,,4007
18204472,,4007
18204354,35569213.0,4007
56976578,49760311.0,4006
30527450,54460145.0,4006
30527447,,4006
31809152,35612707.0,4000
31809149,35612731.0,4000
31802826,,4000
31802828,46300186.0,4000
31048579,92351582.0,4001
31048443,92351545.0,4001
18204376,54356267.0,4007
30674203,,1016
30664467,,1024
83770219,,1016
30687559,35591616.0,1016
20376687,49746860.0,1008
30128632,97049099.0,1008
56763318,35612179.0,1008
30128655,97048913.0,1010
57553403,,1010
30129383,97049170.0,1008
30128633,97049030.0,1010
56506653,97048982.0,1008
20380658,,1010
83779444,92337620.0,2014
83771936,92337630.0,2014
20376793,49756415.0,4001
20379629,90971802.0,4000
31802741,40489942.0,4004
20376640,94746181.0,4000
31045086,40483285.0,4000
31042202,,4000
31802724,46300069.0,4004
31806203,,4000
57059265,46301166.0,4004
31116141,90971885.0,4004
31803360,33466351.0,4000
20379021,49768425.0,4000
20379015,56365631.0,4000
31116126,33419179.0,4004
28013054,49769337.0,3003
31809071,54363630.0,3007
20379677,34349077.0,3003
20377538,56356965.0,3007
31802510,49755912.0,3003
20376600,40489125.0,3007
20377528,49769208.0,3007
83779530,,1032
30525858,46263821.0,1005
20376700,,1005
20376686,90972189.0,1005
30524910,,1005
30524915,,1005
20376706,,1005
30524925,,1005
83779370,,2025
56506662,,1002
338379038,54460459.0,2008
338379043,54356359.0,2008
338379040,33419471.0,2008
338379037,35565557.0,2008
338379036,40474392.0,2008
338379042,46264103.0,2008
338379039,54460160.0,2008
338379076,49768509.0,2008
338379041,33419499.0,2008
85116925,92334888.0,2009
338379420,,2009
338379421,,2009
85116928,92338130.0,2009
31042206,46301056.0,1003
31033997,94746177.0,1003
31033988,,1000
31802549,46300699.0,1003
20380274,,1003
20380275,,1003
31042149,56356333.0,1000
31042143,54460127.0,1000
30524913,,1003
31802547,,1003
31803208,54355676.0,3002
31801328,54327633.0,3001
31801393,49755981.0,3002
31809159,56356053.0,3002
31809158,90972109.0,3002
31809150,46302087.0,3002
31809157,40474694.0,3000
31801360,46302232.0,3001
56504331,49747541.0,1000
31801991,,1000
31801990,,1000
31042943,,1000
31801989,,1000
31043095,33418834.0,1000
31051830,,1000
30527446,,1000
31051836,,1000
31800828,35587114.0,1000
30527398,54459948.0,1000
31051828,56364523.0,1000
31051043,34356484.0,1000
31051824,,1000
31051827,35568201.0,1000
31051042,35564708.0,1000
31051829,35569218.0,1000
31051045,94746132.0,1000
20176474,54356398.0,1000
20176469,54459944.0,1000
20173543,,1000
20176473,56356474.0,1000
57531785,,1014
31772619,,1017
52298105,97064210.0,1014
52298091,33419163.0,1014
31800954,90953501.0,2011
57059578,,2011
56505941,,2011
56505943,,2011
20381058,46300493.0,2011
20376065,49761198.0,2011
20376024,,2011
30527406,,2011
20380200,46301468.0,2011
31042197,54356439.0,2011
20376783,54459875.0,2011
20380216,46310771.0,2011
20380220,54356404.0,2011
31031024,54355680.0,2011
31031025,54458146.0,2011
29085469,,2011
20176549,90972163.0,2011
20176550,,2011
20176555,46264365.0,2011
20176547,35569021.0,2011
57531708,49761188.0,2011
57531710,90953473.0,2011
31034177,90974642.0,2011
20378969,54460514.0,2011
20378954,54355647.0,2011
56764346,49761193.0,2011
28356548,90974882.0,2011
30525953,,2011
18038251,,2011
31042160,40468624.0,2011
31042208,35567431.0,2011
31042130,40488399.0,2011
31031023,92337884.0,2011
57531684,,2011
57531721,49756059.0,2011
20393380,,2012
20393363,,2012
20393397,,2012
20393355,,2012
20393343,,2012
20393319,,2012
20393153,,2012
20393342,,2012
20393173,,2012
20393395,,2012
20393340,,2012
20393371,,2012
20393392,,2012
20393347,,2012
20393381,,2012
20393346,,2012
20393379,,2012
20393151,,2012
20393357,,2012
18093578,,2012
20393348,,2012
18229219,,2012
20393384,,2012
20393180,,2012
20393377,,2012
20393332,,2012
20393364,,2012
20393375,,2012
20393350,,2012
20393182,,2012
20393378,,2012
20393358,,2012
20393386,,2012
20393349,,2012
20393361,,2012
20393351,,2012
20393396,,2012
20393344,,2012
20393370,,2012
20393356,,2012
20393352,,2012
20393168,,2012
20393387,,2012
20393365,,2012
20393372,,2012
20393391,,2012
20393154,,2012
20393374,,2012
20393341,,2012
20393376,,2012
20393382,,2012
20393390,,2012
20393140,,2012
20393152,,2012
83779340,90009283.0,2012
18092418,,2012
20393141,,2012
20393373,,2012
20393385,,2012
20393362,,2012
20393181,,2012
20393165,,2012
20393383,,2012
31030003,40489569.0,2009
20376749,,2005
20378410,,2005
31804787,46300179.0,2009
31804768,,2009
31806050,35567649.0,2005
20378346,35591573.0,2005
31806151,,3012
31802544,40487781.0,1029
31804073,,3012
55968274,,3012
55968272,,3012
18195607,,1029
31801817,,3013
31802545,,3013
20378851,,1029
83769860,92338125.0,2008
11571326,,2009
83770060,,2008
83769858,,2009
57059690,54460270.0,2008
55969095,40488067.0,2008
31803411,,2009
31044928,35587983.0,2008
31801567,40474606.0,2008
83779371,,2025
52025038,46301990.0,2002
52025033,46301967.0,2002
52025033,40482952.0,2002
52030640,40472240.0,2002
52030633,,2002
83779394,90958098.0,2002
52025032,93277940.0,2002
52086192,33466364.0,2002
52030639,40473993.0,2002
31807829,49747141.0,3016
31805844,49755922.0,3016
31807828,56356223.0,3016
31807786,56356167.0,3023
31805843,54460297.0,3024
31805846,90972389.0,3016
31805867,54459986.0,3024
83779316,56754528.0,2011
83779554,92334879.0,2007
83770135,,1014
83769725,97048942.0,1002
31684195,46295479.0,1034
57491451,,1032
83770521,90959384.0,1035
20896971,46263623.0,1032
79299287,33418629.0,1035
31376301,54460092.0,1035
20868428,49756366.0,1034
83771702,90971755.0,1035
31773065,40475236.0,1034
83770518,49747074.0,1032
83771923,35569788.0,2006
29619351,90971649.0,3011
20376623,35569358.0,3003
31051823,54460458.0,3014
29925034,49755969.0,3011
30527388,56356381.0,3011
29339938,54327642.0,3003
20378903,46346156.0,3014
20376611,40487933.0,3003
20380325,40474405.0,3003
83779514,52196716.0,2001
28006094,35582241.0,3007
31803311,90972333.0,3003
31804360,54356193.0,3007
31802700,46334985.0,3004
20377564,49755973.0,3007
31800963,56365704.0,3007
31804368,54460051.0,3007
20868498,,1000
31801753,90971722.0,2000
57580313,51989196.0,2000
31800046,,2001
20376695,49755658.0,2001
31800049,56354784.0,2001
31747925,90971933.0,2001
31728871,54457801.0,2001
83779559,91563705.0,4008
20135021,27131078.0,2011
83779590,30623981.0,2028
31803074,90972217.0,2000
31802143,49747525.0,2000
31804936,56364654.0,2000
31805949,33419108.0,2000
31802163,56354737.0,2000
31802137,56355950.0,2000
31803075,46263516.0,2000
83770063,,2002
18038758,33418829.0,2000
18038233,40474155.0,2000
18038234,90974883.0,2000
31772685,,2002
83769841,54363668.0,2000
18038733,56354699.0,2000
18037739,56354235.0,2000
18038771,92337537.0,2000
18038230,92337503.0,2000
18002753,54354571.0,3005
18002798,35568818.0,3005
18039293,90974914.0,3004
18039274,94746282.0,3004
18039215,56356703.0,3004
57553390,56356580.0,3004
20377534,90974915.0,3004
18002799,56356418.0,3004
31802709,40489586.0,3004
18039213,35562559.0,3005
83771746,35569649.0,1024
83779343,,1003
83770393,,1003
83770392,,1003
83770386,,1003
83770354,,1003
83770378,,1003
83770388,,1003
83770379,,1003
83770389,,1003
83770268,,1003
83770390,,1003
83770356,,1003
83770391,,1003
83770381,,1003
83770387,,1003
83770355,,1003
83770357,,1003
83770380,,1003
83771862,,3006
83779534,92337642.0,2002
31033980,92351556.0,2001
31030009,,2001
31030004,92338104.0,2001
31806127,56356914.0,2005
31801737,56356920.0,2001
31802652,54460339.0,2001
31802524,46301586.0,2001
31802508,,2001
31802653,90953565.0,2001
31802038,40474335.0,2001
31802025,40474887.0,2001
31802037,40488326.0,2001
18204448,,1025
29618329,,1025
31802181,49756002.0,1025
83770079,40488150.0,3003
20868435,,2017
57253285,,2017
31772669,,2017
17518378,,2017
31745257,,2017
23740948,,2017
31772572,,2032
31773051,,2017
20868443,,2017
83771692,90008276.0,2017
20868423,,2017
20868484,,2017
31772778,,2017
31772822,,2018
20393589,,2032
29705903,,2018
20394466,,2018
20868458,,2018
31772794,,2018
31019331,,2018
52006188,,2018
59627542,,2018
83771873,,2018
20393234,,2018
31025973,,2018
31025986,,2017
20393418,,2017
17516159,,2017
57580303,,2017
56696651,,2018
17516158,,2018
57491974,,2018
31026128,,2017
20394948,,2018
21654936,,2018
20868500,,2018
56696639,,2018
31745276,,2017
20394920,,2018
83771694,93256932.0,2017
31019338,,2017
20385248,,2017
31019340,,2017
52221959,,2017
20385216,,2017
83771876,91563624.0,2017
31019330,,2017
20385266,,2017
31019333,,2017
56696644,,2017
17518380,,2017
20868407,,2017
30346702,,2017
20394278,,2017
52221974,,2016
30362227,,2017
16697460,,2017
56763356,,2017
31745269,,2017
31772247,,2016
57335518,,2017
31026034,,2017
31805099,35527509.0,3007
20380629,35527437.0,3007
20378335,35527480.0,3007
31804336,46300772.0,3002
20377680,49760345.0,3007
20377645,49767919.0,3007
31802077,46300869.0,3007
20377678,40474117.0,3007
20377675,49761203.0,3007
20377006,46263694.0,3002
20376999,46263689.0,3002
20378319,56354901.0,3007
20380626,54363205.0,3007
31042193,46334813.0,3007
20380616,46351156.0,3007
20380623,46351585.0,3007
20376074,56354239.0,3007
20380636,90972069.0,3007
31033999,46335004.0,3007
20378323,46334810.0,3007
31801035,,3007
20380379,49756193.0,3007
20380643,49747256.0,3007
18039212,46335333.0,3007
18039210,,3007
31806304,49761589.0,3007
20379581,,3007
20377781,49767798.0,3007
20377786,49761636.0,3007
20381011,46197801.0,3007
20378379,54397362.0,3007
20378889,54460200.0,3007
20380981,54459928.0,3007
20378383,54460442.0,3007
20380982,56354914.0,3007
20378385,46334960.0,3007
20380377,49761793.0,3007
31802059,46301982.0,3007
20378386,46334973.0,3007
20381010,54443940.0,3007
31048955,46335346.0,3002
31048968,,3002
31043212,46263652.0,3007
83779473,35051669.0,3003
20379724,92338088.0,3021
20380283,54354550.0,3021
20380296,,3021
20380280,,3021
20381127,,3021
20379725,54458093.0,3021
20377014,34356185.0,1003
31048899,35567676.0,1003
31049937,46350350.0,1003
31048151,46301266.0,1003
56506644,46301478.0,1004
5827532,40474874.0,1004
5827530,40474797.0,1004
5827542,40474626.0,1004
5827528,40474858.0,1004
31048983,46294899.0,1003
31801056,46302186.0,1003
20378874,46334847.0,1003
20380228,46301881.0,1003
20380237,46301908.0,1003
20380213,,1003
30129103,35612110.0,1016
30726990,92338186.0,1016
30129412,49747351.0,1018
52300936,49747425.0,1018
30726998,97064179.0,1016
30129093,90971642.0,1016
30726995,90974780.0,1016
30129104,90974928.0,1016
30128871,40490262.0,1023
30128870,92337641.0,1024
30128846,49747334.0,1024
30128638,35569433.0,1024
30128873,33466490.0,1023
83770097,35569272.0,1024
30129172,34352812.0,1024
83779322,91563614.0,2011
83771920,,2011
11566743,33466512.0,3008
18019500,49756294.0,3008
18019518,49756279.0,3008
31806428,46302221.0,3008
20376674,46302243.0,3008
11566778,49756022.0,3008
20377705,,3008
31044991,,3008
31045079,33466607.0,3008
31806338,46302188.0,3008
20377699,54356324.0,3008
31802596,,3008
31801952,,3008
31801950,,3008
31801951,,3008
31044988,,3008
20379593,97063749.0,1000
83770107,97064044.0,1000
83770070,97064142.0,1000
20379589,97063753.0,1000
20379597,46263857.0,1000
83770106,,1000
20379586,49747299.0,1000
83771911,,1016
85117211,,1024
83779468,,2009
31048218,56365912.0,2011
31048164,46301491.0,2011
31048219,46335357.0,2011
20378417,,2011
20376754,,2011
31032681,,2011
20378414,,2011
31048165,46301595.0,2011
83769589,,2011
31019586,,1029
31026115,,1029
31019582,,1029
20394959,,1029
20393175,,1029
31026122,,1029
20394960,,1029
31745234,,1029
20385209,,1029
57491407,,1029
57253277,,1029
31025982,,1029
31026064,,1029
31773049,,1029
31025984,,1029
83771688,,1029
20394958,,1029
31772625,,1029
20394961,,1029
83770132,51988218.0,1014
83770130,,1014
83779544,,1009
83779589,,3005
20868408,,1004
31048189,,1004
31048190,,1004
31048191,,1004
31043127,,1004
31043034,,1004
31043035,,1004
31043040,,1004
31042068,,1004
31042101,,1004
31806148,,1004
31043025,,1004
31043024,,1004
31048129,,1004
31042123,,1004
31048130,,1004
31048123,,1004
31030984,,1004
31030997,,1004
31030983,,1004
31030998,,1004
30129065,,1014
52298117,,1014
52298131,,1014
52298130,97049075.0,1014
57554330,,1014
30146027,46193262.0,1012
30129176,,1014
31772578,46334924.0,3000
20394625,,3000
31026061,49768213.0,3000
31772576,56364754.0,3000
31745254,,3001
20393136,49768115.0,3001
20393417,,3001
31745248,54341757.0,3001
31745247,49755707.0,3001
20393449,,3001
31745272,54355491.0,3001
20393421,,3001
20393106,,3001
31684208,,3001
20393435,,3001
20393419,46351148.0,3001
20393125,,3001
20393399,,3001
20393423,,3001
20393434,,3001
83771690,93335724.0,3001
20393447,,3001
20393400,,3001
20393403,,3001
20393111,,3001
20393448,49755706.0,3001
20393127,,3001
20393097,,3001
20393112,49755569.0,3001
56696304,,3001
20393409,,3001
20393436,,3001
20393105,,3001
20393398,,3001
20393446,49755867.0,3001
83770511,40487893.0,3001
31772690,46301614.0,3000
31772706,46302325.0,3000
83770510,51973337.0,3000
52210850,,4007
83779302,,4007
31804385,46300155.0,4002
20376627,,4004
31043087,46300509.0,4002
31805945,33418754.0,4004
31804357,92337672.0,4002
31048937,,4002
57531798,46300341.0,4004
31801962,35564503.0,4001
31801962,40490292.0,4001
31804260,,4001
31801961,40488473.0,4001
31801963,,4001
31801960,,4001
20376622,40475085.0,4004
31804376,49756165.0,4004
31048750,35568940.0,4002
31802575,46302293.0,4004
31804384,90953512.0,4004
18019503,46300406.0,4004
31805967,54356373.0,4001
31804888,90974831.0,4004
31032657,,1010
57059293,92337575.0,1011
20380667,,1010
57059244,,1011
31032663,,1011
57059324,,1011
20376653,33489500.0,3003
31803419,35568902.0,3004
20377011,49761539.0,3003
20378911,46301579.0,3004
20376654,49769207.0,3003
31042960,92337485.0,3003
20377086,33465862.0,3004
20376678,49752918.0,3003
31801252,49761086.0,3003
31042920,49751706.0,3004
31802790,49767960.0,3003
31803418,35549073.0,3004
31803414,,3004
83779435,90974131.0,2033
79299289,56355965.0,2019
31772266,90972047.0,2019
20896978,,2019
31032645,90974865.0,2017
83769873,90972128.0,2019
83769872,,1016
55969090,,1016
56505900,46195945.0,2018
83779350,,1008
31034070,33466454.0,3007
20379578,,3007
18203756,49761858.0,3007
31034085,,3007
31034071,49747506.0,3007
20377779,56811950.0,3007
20377783,49760397.0,3007
31034072,,3007
31034073,49747511.0,3007
31034084,54460310.0,3007
31805810,54363132.0,3007
31045118,,3007
20377037,54355652.0,3007
20379634,54354601.0,3007
31804356,51989838.0,3003
31804347,35593264.0,3003
31801109,,3003
31801119,,3003
31801151,,3003
31801087,,3003
31801137,,3003
31048767,49760439.0,3007
29926183,51962597.0,2008
56764285,40488951.0,2008
28013073,92332039.0,2008
31045026,92351966.0,2008
83769893,40488685.0,2008
20378931,,2008
83769890,,2008
57059564,56365767.0,2008
31803204,90974890.0,2008
20379051,35567459.0,2008
11209446,93277866.0,1022
20378264,92337524.0,4012
31042061,,4012
20378869,40476608.0,4012
20378262,,4012
20379773,46302023.0,4012
31801000,33418763.0,4012
20380238,40488029.0,4012
31034012,46261657.0,4011
31801401,54460486.0,4011
20378301,49761522.0,4011
20380382,54355688.0,4011
20379708,46300163.0,4012
31033992,46335309.0,4011
20378873,54356326.0,4012
20380227,56365695.0,4011
20380657,,4012
31034013,40488558.0,4011
20380948,,4012
20378307,54458138.0,4011
20378296,46301375.0,4011
57553333,,1018
83770168,,4007
5827438,94746420.0,1018
52061953,,1018
52061999,,1018
57533259,,1018
11850814,,2006
83779510,56365899.0,2006
20393606,,2008
20136554,35592593.0,2007
84259925,46301577.0,1015
84259976,90974261.0,1015
84259949,54355495.0,4005
84259947,54460203.0,4005
84259922,56356930.0,4005
84259955,90974222.0,1015
84259953,90974208.0,1015
84259948,54460313.0,4005
84259974,56365754.0,1015
84259975,49762590.0,1015
84259924,54363585.0,1015
84259977,90974220.0,1015
84259946,41117217.0,4005
31051318,90974116.0,4005
31051341,56356100.0,4005
31048508,90971967.0,4005
31051112,46301396.0,4005
31051339,54356217.0,4005
31048503,49761360.0,4005
31051057,49755852.0,4005
31051319,49767208.0,4005
31048487,46334963.0,4005
31051113,54460307.0,4005
31051109,54459973.0,4005
31048502,49769360.0,4005
31051111,54457775.0,4005
84259923,,4005
31051107,54460186.0,4005
83770212,,1002
57531744,,1002
31806452,90972074.0,3003
31802656,54460268.0,3004
31802680,54459613.0,3004
28356515,,3003
28356527,54356287.0,3003
31806485,46345498.0,5001
31806483,34356225.0,5001
31805998,40472146.0,5001
30129111,54356201.0,5001
30129073,,5001
30129084,49768005.0,5001
30129097,35587043.0,5001
57529700,,5001
31048539,90972276.0,5001
31048529,49756380.0,5001
31804860,46300358.0,2003
31806522,,2008
31806503,46335316.0,2008
56505942,49767924.0,2008
20381115,35569121.0,2008
31806523,46300354.0,2008
55968284,46301671.0,3028
20378302,46345530.0,2003
20379719,,2003
31806504,40473971.0,2003
20381111,,2003
20378251,33418866.0,2003
83770249,,4007
31773043,54356303.0,4007
83771725,,4007
31773045,54356316.0,4007
79299294,54378765.0,4007
83771679,,4007
20394552,,4007
20394551,35569090.0,4007
20394118,40475161.0,4007
26878929,54363171.0,4007
31772667,92338106.0,1002
83771740,,1002
17518436,,2002
85117397,,1002
85117099,,1002
85117051,,1002
85117100,,1002
85117424,,1002
85117421,,1002
85117400,,1002
85117052,,1002
85117422,,1002
85117423,,1002
85117050,,1002
85117097,,1002
85117391,,1002
85117398,,1002
85117399,,1002
85117049,,1002
85117098,,1002
56999756,46301463.0,2003
30727293,54460467.0,2003
30727316,35527491.0,2003
56999757,54443906.0,2003
56764115,40473782.0,2003
52298099,56365827.0,2003
30727307,46301452.0,2003
31809155,93278020.0,2003
30727310,46345466.0,2003
56999760,54363672.0,2003
28006099,,2003
30731171,54457757.0,2003
56764334,,2003
52298087,46346013.0,2003
31809156,,2003
52298085,35570790.0,2003
52298086,,2003
30731208,,2003
31809154,,2003
31809153,35527476.0,2003
56764335,35527478.0,2003
30731169,46345434.0,2003
30731168,46345427.0,2003
56764333,54458137.0,2003
28006116,,2003
20380650,56354502.0,2001
20380651,40474092.0,2001
20379037,54380996.0,2001
20379045,56365902.0,2001
85116742,,2015
31051305,100493183.0,2015
18039078,,1025
18039079,,1025
18039082,,1025
17880101,,1025
57059707,,1025
18039080,,1025
18039081,,1025
18039077,,1025
18039075,,1025
18039076,,1025
18039234,,1025
18039235,,1025
18019476,,1025
31804361,35569387.0,3000
31804369,35549013.0,3000
31042930,35567644.0,3000
20379763,,3000
18204887,49756287.0,1031
18203850,49761426.0,1031
20378927,54460333.0,3000
83779533,52194522.0,1032
11908232,,1032
83771894,,1032
83771633,,1032
83779549,,1032
52221957,,2020
31019585,,2020
31772612,,2020
83770237,40474746.0,2020
57335513,,2020
20394497,,2020
31801356,,2020
20394449,,2020
31772597,40482691.0,2020
31772577,35567790.0,2020
21378626,56809623.0,2008
83769766,90974837.0,1020
83769769,90974836.0,1020
83769517,,1004
83770180,,1020
83769516,,1020
57532853,,1020
31804922,35567725.0,1008
31801134,49767171.0,1008
31801129,56357106.0,1008
